Review;Rating;LikeReview
Kecewa sama KAI, jadi lemot dan susah banget diakses, tiap dah masuk suka keluar sendiri, udh gitu yang jadi kesel, saldo saya tiba2 hilang jadi 0, padahal beli tiket cuman ada satu aja, jadi gak bisa ngajuin refund;1;0
Ya Allah sulit sekali mau pesan tiket aja.masuk aplikasi harus update dulu eh setelah di update malah harus daftar lagi karena sandi salah.masukan nomor lagi katanya nomor sudah pernah dipakai atau email sudah terpakai.sampai ganti nomor 4x tetap ga bisa masuk :( aku kudu piyee..😭;1;1
min kenapa ya ga bisa ganti ID dan beberapa hal langsung dari aplikasi. dan kenapa juga kita ga bisa belikan tiket untuk penumpang lain? kenapa hanya yg punya aplikasi, kalaupun bisa ditambahkan kenapa yg punya app harus beli juga, kenapa ga bisa dihilangkan. nuhun min, tolong ditanggapi;3;3
Balikin k yang lite simple easy atau buat dua aplikasi terintegrasi kalau gini jd nga bisa jd customer privat, selama masih error tolong di loket kebijakan nya mengikuti tren problem user experiance aplikasinya, ayo kamu pasti bisa yuk kerja yuk;5;0
Sering bgt war tiket di Garuda Indonesia, Traveloka dll selalu bisa dan aplikasinya ga eror. Tapi baru kali ini di permainkan aplikasi dengan promonya yg 80k tapi ada waiting timenya untuk masuk dan itu beberapa kali bukan hanya 1x aja. Pas udh bisa masuk cuma dikasih waktu 15 menit itupun loading doang dan pas ada juga bukan 80k. Jujur persiapannya kurang mateng nih kai coba di benahi lagi. Sorry kasih bintang 3 aja karena seakan2 mempermainkan kita yg udah standby hp untuk war tikettttt:);3;9
Tolong Diperbaiki kembali aplikasinya, sangat sering sekali eror tidak muncul opsi pembelian tiket padahal internet lancar, server sering penuh, tolong diperbaiki. Biar semakin memudahkan penggunanya. Terimakasih;2;2
Apk KAI kenapa sih dari hari lalu sampai sekarang mau pesen tiket selalu ada tulisan Jadwal Tidak Ditemukan! terus giliran udah bisa malah tiket udah habis, kan aneh. udah pakek paket data sampe ganti ke wifi pun juga masih sama aja gak ada perubahan, jadwal tetep gak muncul. padahal udah ditunggu dari tengah malem sampe pagi tapi tetep aja kayak gitu Jadwal Tidak Ditemukan terus tulisannya. sebel banget lama² diperbarui terus tapi malah makin jelek kualitasnya.;1;13
gak bisa dibuka, error terus;1;0
Cuma 4 penumpang saja tidak lebih, Dan tidak bisa pesan untuk orang lain. Karena identitas penumpang pertama tidak bisa di ganti.. harus sesuai akun... Tolong diperbaiki. Karena masih banyak masyarakat yang Gaptek... Tolong lebih dipermudah lagi.;3;0
mudah aksesnya buat pesen tiket, apalagi kemarin2 sebelum libur semesteran banyak tiket yg diskon.. btw di hp saya google pixel 3 ga terasa lemot kok, fine2 aja.. klo pas cari KA kadang lama itu karena traffic yg akses serverny lagi padat makanya suka loading.. tp pas di back cari lagi muncul kok..;5;0
ini knpa skrng gabsa pesen tiket yaa katnya lg pemeliharaan;3;0
Kesell bngttt dehh kok eror Mulu sih. Mau aktivasi KAI pay, tapi kode verifikasi ga sama. Padahal sama. Saran coba di maintenance system' nya. Plus klo bisa ada aduan bisa ngechat adminnya langsung buat nanya kesulitan customer;1;0
Setiap mendekati jadwal berangkat qplikasinya jadi problematik, akun log out sendiri, waktu login malah time out, ditambah arahan petugas di lapangan yang saling tunjuk, jadi muter2 di stasiun tp ttp gaada solusi;1;0
Mau login susah banget udah masukin password tapi disuruh aktivasi email, tp saat aktivasi by email malah gk bisa diaktivasi Jadi gak bs dibuka, dicoba lupa password tapi malah muncul warning kalo aplikasi menggunakan koneksi yg tdk aman jadi data kita bisa dilihat pengguna lain. Jadi gk berani deh... Gmn ya ini;1;16
tidak perlu mencantumkan KAIpay jika terjadi kesalahan terus menerus. KAIpay tidak bisa di gunakan . Ini harusnya aplikasi untuk mempermudah masyarakat dalam melakukan transportasi , Padahal saya sudah mengisi saldo untuk mempermudah saat bepergian. Ini sih bukan mempermudah malah mempersulit . Transaksi tidak bisa, mencoba memasukan kode OTP malah error. Hadehh memangnya sebegitu sulit ya sampai blum ada perbaikan?;1;1
saya pesan tiket kereta lokal, jam 00.00 banyak kursi sudah penuh, ini memang benar² penuh atau lagi eror ya, 2x saya pesen di jam yg sama kejadian seperti itu, pas saya mau klik lanjutkan setelah pilih kursi, malah kursi tidak tersedia, saya coba lagi ga bisa terus, ini tolong dong diperbaiki aplikasinya, masa mau pesen tiket kaya gini terus;2;5
Aplikasi dan sistem gagal total,sosialisasi di stasiun sangat minim,petugas distasiun ajah sdh angkat tangan membantu saya.balikin pesen tiket kayak dulu yg masih nulis dikertas pemesanan.itu lebih gampank total,gak ribet! Akun sudah benar,paswot sudah SAAAAH,tapi kok masih aja gak bisa masuk,jngn suruh saya restat hape,jngn suruh hapus cache,jangan suruh hapus aplikasi n instal lagi,semuanya sudah saya lakukan sesuai prosedur.bayarnya aja sdh susah! Balas di email saya pak admin.bantu saya!;1;1
kebijakan untuk refund yang ambil di loket itu sangat sangat menyulitkan, karena belum lagi potongan 25% refund dan bahan bakar ke loket sangat sangat menyulitkan. padahal sudah bagus bisa refund bisa di Aplikasi malah di ubah kebijakannya.. kecewa;1;0
ini gimana sih mo lihat jalur gak bisa, trus perbarui k akun basic, udah masukin data, gak bisa juga 'ID NUM ALREADY EXIST' trs maunya gimana?? segera perbaiki dong KAI *Edit setelah ada jawaban KAI : Iya memang sudah terdaftar, trus kenapa disuruh update ke akun basic, kalo cuma update kan harusnya bisa kecuali suruh bikin akun baru;1;0
Jelek bet. Pertama, waktu commuter line lambat,tidak kompeten,tidak disiplin waktu. Jadwalnya ngawur gk tepat waktu.kedua, tidak ada fitur otomatis kereta apa yang saya naiki. Tolong dong perbaiki lagi fiturnya dan jan block vpn😅;1;0
Aplikasi yang baru kenapa jadi ada waktu untuk boking, sedangkan saya baru mau masukkin data, tiba2 waktu habis. Lebih enakkan aplikasi yang dulu ketimbang yang baru. Alhasil harus ke stasiun pesennya !!;1;0
Sangat mengecewakan, saya ingin membatalkan tiket tapi sulitnya minta ampun, sudah beberapa kali chat lewat email pun tak ada respon sama sekali, lewat telpon pun sama, gimana ini tiket saya jadi hangus padahal masih ada wktu untuk pembatalan, hangus sudah tiketku karena terlambat, kerugian 345.000;1;1
Mencari stasiun antar kota tidak muncul. Yang muncul hanya stasiun populer. Dan lama ketika diakses, sinyal tidak stabil katanya, padahal buat akses yang lain bisa. Mohon diperbaiki secepatnya;1;0
Setiap update pasti ke logout, terus kalau lupa sandi susah banget gantinya sudah berkali kali coba gabisa bisa dan walaupun udah diganti sandi email gmail tapi pas mau aplikasi malah salah sandi terus. Ngalamin kaya gini udah berkali kali.;1;4
Benciii bgtttt sama aplikasi ini, setelah pilih kereta selalu lemooottt loadingnya lamaaa dan serinh error sampai pembayaran ujung ujung waktu habis pemesanan kadaluarsa. Mau ga mau ngulang dr awal pilih kereta, tapi balik lagi eror lagi, gitu terus sampe gabisa order. Tolomg dong kai diperbaiki;1;12
Aplikasi kalau pesan tiket kok penumpang 1 gak bisa di ganti namanya?sehingga klau pesan tiket untuk orang lain harus ikut beli juga,padahal gak naik hanya berniat menolong kok malah di suruh beli tiket.kok lucu aturan kayak gini,tolong di ubah aturannya karena kereta api lokal kebanyakan yg naik orang kecil.tolong di perhatikan!!!;1;0
Yg kesusahan pake aplikasi ini dan redirect terus, coba buka pengaturan-aplikasi-aplikasi bawaan-browser-hapus bawaan, terus coba pesen lagi di kai acsess nah kalo muncul notifikasi pilih link aja, gud luck...;2;0
"Salah input no ktp bisa daftar (kebanyakan ""0"" di akhir), giliran mau pesen tiket kereta tidak bisa karna di detail penjmoang jumlah digit ktp kebanyakan. Akhirnya aplikasi mangkrak selamanya ga bisa pesen tiket online";1;0
Sudah hampir dr 2 minggu aplikasi tidak bisa digunakan. Saya sangat kecewa sekali dengan aplikasi ini. Sudah dm di twitter dgn admin kai tp solusi yg diberikan tidak dpt menyelesaikan masalah saya. Sangat tidak solutif. Aplikasi sangat lemot. Tiba tiba tidak bisa dipakai dan keluar sendiri. Bener bener macet gak bisa dipakai untuk pesan tiket. Tidak segera ada perbaikan dan perubahan dr aplikasi. Mohon ditindak lanjuti. Sangat mempersulit sekali.;1;3
ini kenapa si?! setiap mau pembayaran load muluu uda nunggu lama 15 menit masih load kirain jaringan jelekk makanya pindah ke hp lain yg jaringannya baguss ternyata sama ajaa load padahal dulu sebelum update ga giniii tolonggg diperbaiki min!! terima kasih.;1;1
Apk super ribed tidak sempurna peroses pembatalan juga super perlama. Harus ya bila nama salah bisa di edit kembali padahal waktu bemberangkatan masih cukup lama. Dan harus ya bila nama salah kalo nomer nik sama tidak di permasalah kan. Potongan juga terlalu besar 25% melebihe rentenir bgt sudah proses lama ribet 25% juga.;1;0
Aplikasi ruwet ... Udah 2x ini KAIpay ku hilang.. Tiap di update kok malah gk jelas gini aplikasi nya .. Udah pesen tiket lah malah barcote nya gk muncul gmna siihh.. Kembalikan menu yg awal aja mudah.. Di update bukan nya lebih mudah malah mempersulit. Aplikasi taiii 👎;1;2
"PT. KAI yg terhormat, tolong aplikasi ini ditinjau ulang karena saya mau pindah kursi tidak bisa. Padahal dulu waktu awal"" nya muncul apk ini, untuk pindah kursi msh bisa.. setelah sering diupdate kok malah tidak bs pilih kursi sendiri.. mohon dicarikan solusinya";3;0
Aplikasi Sudah bagus nih, tetapi pas udah saya simpan total penumpang, tanggal, kursi + tujuan dan nominal yg dibayar udah muncul. Kenapa saat pembayaran menggunakan Qris selalu RTO? Akhirnya ga jadi dapat tiket. Kejadian sudah berkali-kali;4;4
Gimana sih ini setelah di update kok malah gabisa di pake, buat pesen tiket loading terus.. saya kira jaringan saya yang bermasalah.. ternyata setelah baca ulasan banyak yang bermasalah juga.;2;0
Lebih enak versi yang lama, versi baru tampilan menarik tapi sering eror, sering keluar sendiri, sehari bisa login 3x. pencarian stasiun tidak keluar, mau cari tiket kereta sering periksa jaringan.;2;0
Sudah beli tiket, mau tunjukin ke petugas aplikasi malah error dipagi hari. Kecewa, dimomen penting malah error... minimal setelah pembelian tiket itu dikirimkan ke email juga kalau aplikasi bakalan erro begini;1;33
aplikasi menyebalkan.. bila kita back bukannya ke halaman sebelumnya malah langsung ke layar utama dan harus mengisi identitas dri awal lagi. trus belom terintegritasi baik dgn LinkAja, sering error dan kalau sdh error kita harus mengisi identitas dri awal lagi. saran saya adalah, pertama tolong pisahkan menu pemesanan dan pembayaran, kedua sediakan lebih banyak lagi menu pembayaran krn app linkaja blm bisa berjalan dgn baik. semoga masukkan ini berguna. Terimakasih;1;0
knp sih susah bgt cari yg air langga.. jgn semua di berikan ke jalur yg jateng.. kasian yg jatim;1;0
Kenapa sih KAI kalau memunculkan jadwal tiket keberangkatannya ngga konsisten? Sesuai kebijakan seharusnya jadwal tiket lokal itu muncul H-7 sebelum keberangkatan dan tepatnya jam 12 malam sudah muncul. Tapi sekarang ngga tentu jamnya, kadang jam 12 udah muncul, kadang lagi baru jam 1, bahkan ada yang muncul jam 7. Itu nyusahin yang mau pesen tau, udah direlain begadang nunggu lama tapi ternyata ngga muncul, giliran udah capek nunggu dan ditinggal tidur malah muncul dan akhirnya kehabisan tiket.;2;0
Aplikasi SOMPLAK waktu pembayaran leletnya minta ampun sampai layar freeze. Waktu pemesanan sampai abis pun gak gerak aplikasinya. Uda coba reinstal pun masih tetep sama. Hapus cache restart HP masih tetep sama. Aplikasi yang lain gak ada yg lelet kya gini. Bkin emosi aja... Device : Redmi Note 8x;1;16
Masukan untuk PT KAI indonesia Bisa di kasih fitur GPS untuk kerta.. supaya penumpang yg ingin di jemput bisa dengan mudah di ketahui. Tujuan nya agar penumpang yg tidak bisa mengunakan hp/orang tua bisa selamat sampai dijemput.. terimakasih;3;0
Bisa ditingkatkan lagi untuk sistem pembelian tiket, disesuaikan dengan jumlah kursi yang kerta bawa seharusnya, jangan yang nda ada kursi menepati kursi yang sudah membeli tiket di awal, tutup akses beli tiket nya menyesuaikan jumlah gerbong kereta yang dibawah... Bukanya tidak mau ditegur bahwasanya itu kursi milik kita(sudah memesan) tetapi sungkan untuk menegur nya;1;1
Berbelit-belit untuk verifikasi akun. Gak bisa terus. Udah ganti email udah dapet link buat verifiaksi tapi akunnya muncul sudah terverifiaksi ketika mau log in yg muncul akunnya blm terverifikasi. Kalo gak boleh daftar gak usah bikin aplikasi. Dulu keknya gak seribet dan ribet ini. Sumpah ini aplikasi gak membantu.;1;19
"Kenapa setelah di upgrade kok keluar, terus waktu log in pembayaran tidak bisa klik lanjutkan ""nomor identitas minimal harus 16 digit numerik..."" , emang saya pake kartu identisas anak saya cuma 15 digit karena belum dapat ktp , katanya ""penumpang dibawah 18 thn gunakan tanggal lahir "" tapi waktu diubah identitas nya malah gabisa dipencet ubah gimana dong?";2;4
Waktu masuk email tidak terdaftar padahal sudah punya akun kai, pas daftar lagi emailnya udah terdaftar. Aplikasi juga sudah diupdate. Apalagi beli tiket harus online tapi kok aplikasinya sering error.;1;0
Sy tau tujuan PT. KAI meluncurkan program ini untuk mempermudah akses pembelian tiket scr OL...yg jd masalah aplikasi ini blm siap tp di paksakan..,bnyak masalah yg harus di atasi.,,,antara lain 1.pesan tiket buat org lain ga bisa padahal yg berkepentingan pergi cm ortu.,ms kita harus ikut..2.monopoli pembayaran hnya pake LINKaja padahal sering erorr.,lemot banget...semoga cepat ada solusi perbaikan atau kembalikan aja seperti sistem sebelumnya,..;1;30
Tolong bug diperbaiki. Kenapa tibatiba diperintah aktivasi kaipay? Bukannya selama ini saya sudah transaksi pakai kaipay? Terpaksa aktivasi ulang. Dan ternyata saldo dan semua riwayat transaksi hilang. Ini gimana solusinya? Padahal dulu sudah nyaman dg kaipay. Tiap bulan top up;1;0
sangat membantu mempermudah semua pemakai Kereta api;5;0
Bagaimana mana ya ini 2 hari laporan, top up saldo 200 RB belum masuk. Belum ada kejelasan. Mana kaspro juga begitu, cs nya kok Ndak ada ya 🙂‍↕️ Ayo KAI akses mengatasi top up yg belum masuk kok lama, Saya sudah hubungi pihak bank. Dana sudah masuk ke tujuan. Sama pihak bank diminta konfirmasi ke tujuan.;1;1
Sms otp tidak masuk, diupdate gabisa login, email tidak terdaftar, reset password webnya ga respon. Niat bikin sistem ga si? Ga cuma sekali. Beberapa kali mau pake ada saja kendalanya.;1;0
Pembatalan tiket dipersulit atau bahkan ga bisa kalau atas nama yg dibatalkan ga punya rekening. Pdahal yg dibatalkan ibu saya sudah Sepuh...mana punya rekening, masa harus bkin rekening dlu buat pembatalan. Korup ini namanya Mau lewat e wallet juga ga bsa e walletnya Hubungi cs katane lagi ga tersedia . Makan tuh duit;1;0
Kenapa setelah update versi terbaru cek jadwal kereta api lokal malah TDK bisa keluar jadwal nya. Padahal yg Versi lama sebelum di update H - 7 malah sdh bs dicek.. Mohon diperbaiki secepatnya sistem aplikasi nya KAI ACCES,;1;0
Kenapa sih sering error bahkan muncul kodingan, tiket uda kepesan sampai pembayaran tapi tiketnya gagal uang kai paynya kepotong ini bukan sekali 2x tolong dibenerin lg aplikasinya jgn bikin smpe rugi penumpang kan kasian kalau kekejadian di org lain jg. Terimakasih;3;0
Aplikasi sangat membantu untuk booking tiket ekonomi local tanpa harus ke stasiun terdekat.namun sayangnya tdk bisa pilih kursinya.Saya pesan 2 untuk sya dan anak, dpt kursinya urutan 8C dan 8D.sederet sih cuma tdk sebangku,jd terpisah sama jln gt.Kan klo anak kecil maunya nempel sama ortu.Harapan sya aplikasi bisa ditambahkan untuk memilih kursi sendiri;4;7
Buruk nih aplikasi sekarang,server sibuk dan loading lama.muter loading nya lama sampe habis waktu pemesanan tiket nya.pembatalan pun harus an akun nya,sdh itu dana pembatalan ga balik.jadi saran saya.mendingan beralih ke aplikasi lain/armada lain saja;1;1
saya sangat kecewa. sebenarnya aplikasi ini sangat membantu saya tapi sering sekali terjadi error pada aplikasi ini. cukup sering saya mengalami error terlebih saat saya harus menunjukan barcode tiket tapi barcode tersebut sering sekali tidak muncul. bahkan sudah restart hp berulang kali. saya fikir jaringan saya sedang kurang bagus, tapi jaringan saya baik2 saja. akhirnya saya jadi harus beli tiket ulang lewat loket dan jadi harus mengantre lagi.;1;0
"dikit"" minta update mulu n kyakN jg gak ada update yg signifikan... bikin gagal pesen tiket kereta... dan habis update malah jd lemot.. kirain Wifi kantor lg error , kirain kuota data udah habis , kirain spek hp gw yg norak.. ternyata.....";1;0
